__MOL_ID__	MTP	QikProp_#stars	QikProp_#amine	QikProp_#amidine	QikProp_#acid	QikProp_#amide	QikProp_#rotor	QikProp_#rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip^2/V	QikProp_ACxDN^.5/SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo/w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP(eV)	QikProp_EA(eV)	QikProp_#metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_#NandO	QikProp_RuleOfFive	QikProp_#ringatoms	QikProp_#in34	QikProp_#in56	QikProp_#noncon	QikProp_#nonHatm	QikProp_RuleOfThree	QikProp_ACxDN^.5/SAxSASA/MW
O=C(Oc1ccc(OC)cc1)Nc1ccc(cc1)CCCCCCCC	133.0	1	0	0	0	0	10	0	0	355.476	3.661	731.038	404.067	44.899	282.072	0	1266.422	1	3.75	0.0105837	0.0051297	0.7743624	40.801	12.636	16.345	6.655	5.678	-6.59	-5.655	-6.528	3716.376	-0.538	2044.475	-0.393	8.818	-0.151	2	0.904	1	100	0	0	52.207	4	1	12	0	12	0	26	1	0.0105493
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.O=[N+]([O-])c1cc(N)c(cc	133.0	1	0	0	0	0	8	0	-2	342.396	8.273	651.832	14.094	134.289	503.449	0	1121.928	1.5	2	0.0610027	0.0037579	0.8010748	38.417	13.464	16.935	8.028	5.018	-5.993	-6.362	-7.152	527.763	-1.314	247.936	-1.453	8.317	1.282	2	0.886	3	92.092	0	0	66.178	4	1	18	0	18	0	26	1	0.00715405
Clc1cccc(F)c1C=NO	133.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Brc1ccc(cc1)c1o[nH0]c(c1[S+2]([O-])([O-])c1ccccc1)C(=O)c1occc1	133.0	1	0	0	0	0	6	0	-1	460.298	3.498	635.256	0	117.322	440.923	77.011	1129.5	2	4.5	0.0108308	0.010018	0.8256713	39.407	13.633	19.033	11.11	4.315	-5.456	-8.007	-6.456	764.421	-0.756	977.487	-1.552	5.759	0.817	2	0.503	3	100	0	0	87.218	6	0	22	0	22	0	28	0	0.0138258
O=[N+]([O-])c1cc([N+](=O)[O-])c(cc1C(OC(=O)c1ccccc1)C(=O)OCC)C(OC(=O)c1cccc	133.0	1	0	0	0	0	12	4	-2	580.504	5.533	855.339	267.393	246.289	341.657	0	1613.19	0	10	0.0189807	0	0.7777096	53.964	17.473	24.149	12.98	3.645	-5.236	-7.842	-6.758	45.745	-2.874	17.634	-3.703	10.371	2.302	4	0.117	2	52.088	0	0	195.093	14	2	18	0	18	0	42	0	0
O=C(OC1CC(C)CCC1C(C)C)C(=Cc1ccccc1)C(=O)C	133.0	1	0	0	0	0	6	2	0	328.45	2.818	644.137	387.996	52.789	203.352	0	1143.975	0	4	0.006942	0	0.8212296	37.717	10.643	14.109	5.628	4.683	-5.352	-4.523	-5.394	3128.244	-0.32	1697.115	-1.2	9.506	0.994	0	0.614	3	100	0	0	50.439	3	0	12	0	12	6	24	0	0
S1c2[nH0][nH0]c([nH0]2NC1c1ccc(O)c(OC)c1)c1ccc(OCC)cc1	133.0	0	1	0	0	0	4	1	1	370.425	6.857	628.888	239.466	118.702	226.945	43.775	1099.03	2	6.75	0.0427873	0.0151791	0.8189635	37.428	11.604	19.52	12.295	2.336	-3.635	-4.115	-6.27	184.99	-0.352	153.427	-4.586	8.853	1.103	4	0.122	3	81.199	0	0	79.799	7	0	20	0	20	1	26	0	0.0257703
O=[N+]([O-])c1ccc2c([nH0](c(c3ccccc3)c2OC(=O)OCC)C(=O)C)c1	133.0	0	0	0	0	0	3	1	-2	368.345	9.585	641.6	220.517	164.877	256.207	0	1119.791	0	6.5	0.082051	0	0.8128151	39.18	11.572	17.704	9.868	2.594	-4.484	-4.779	-5.783	270.627	-1.281	120.451	-3.368	9.246	1.361	1	0.003	3	85.669	0	0	112.081	8	0	15	0	15	0	27	0	0
O=C1N(N=C(N1C(=O)N)CCC)c1ccccc1	133.0	1	0	0	0	1	2	0	-1	246.268	0.94	482.17	154.898	138.453	188.82	0	806.417	1	4	0.0010956	0.0082958	0.8689694	26.638	8.215	12.215	10.073	1.314	-2.485	-2.658	-3.178	293.335	-0.779	224.73	-3.214	9.058	0.306	2	-0.343	3	78.798	0	27.084	88.724	6	0	11	0	11	0	18	0	0.0162424
S=C1SC(=Cc2ccc(OC)cc2)C(=O)N1CN1CCOCC1	133.0	1	1	0	0	0	5	0	2	350.45	5.31	556.124	285.931	37.668	144.552	87.973	1003.942	0	6.95	0.028086	0	0.8718989	32.194	9.523	14.492	8.07	2.177	-1.467	-3.003	-5.02	1085.422	0.546	1813.95	-3.287	8.981	2.082	3	-0.539	3	94.026	0	0	58.017	5	0	17	0	17	4	23	0	0
O=C(C=[N+]([O-])c1ccc(N(C)C)cc1)c1ccc(cc1)C(=O)C=[N+]([O-])c1ccc(N(C)C)cc1	133.0	3	0	0	0	0	10	2	-2	458.516	0.83	838.818	305.111	150.184	383.523	0	1472.567	0	7	0.0004677	0	0.7462434	50.02	16.04	20.332	10.057	4.903	-6.82	-6.642	-7.467	372.993	-1.837	170.376	-1.976	8.687	1.041	2	0.596	1	100	0	0	99.494	8	0	18	0	18	0	34	1	0
[S+2]([O-])([O-])(O)c1cc([N+](=O)[O-])ccc1C	133.0	2	0	0	0	0	5	0	-2	219.212	11.792	398.061	66.554	229.178	102.248	0.081	632.676	3	1.5	0.2197747	0.0065268	0.8953711	16.932	7.092	13.626	7.7	0.616	-1.609	-3.065	-3.713	66.467	-1.644	26.435	-4.903	6.37	0.797	3	-0.43	3	63.173	0	0	108.779	6	0	6	0	6	0	14	0	0.0118518
[S+]([O-])(Cc1ccccc1)Cc1ccccc1	133.0	1	0	0	0	0	5	0	1	232.34	1.302	483.304	68.783	27.723	382.595	4.204	814.087	1.8	2.2	0.002082	0.0061071	0.8724192	26.869	9.11	12.197	7.375	3.508	-3.316	-3.647	-5.421	5407.632	0.03	3233.5	-0.203	5.965	-0.121	3	0.113	3	100	0	0	19.974	1	0	12	0	12	0	16	0	0.0127037
O=C1N(C)C(O)c2ccccc21	133.2	0	0	0	0	0	1	0	0	163.176	5.826	412.572	104.307	118.475	189.789	0	628.394	1	4.7	0.0540138	0.011392	0.8599775	20.165	6.132	10.95	8.682	0.642	-2.093	-1.334	-4.703	745.414	-0.565	360.103	-2.938	9.506	0.48	1	-0.548	3	82.114	0	0	53.867	3	0	9	0	9	1	12	0	0.0288034
Brc1cccc2c(cccc12)C=NO	133.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O=C1N(c2ccccc2)C(c2ccccc2)C1c1ccccc1	133.5	1	0	0	0	0	0	1	1	299.371	4.511	546.504	35.316	40.908	470.28	0	973.368	0	2	0.0209102	0	0.8691399	37.291	10.922	13.763	6.482	4.939	-5.526	-5.452	-5.892	4054.774	0.202	2246.415	-0.617	8.857	-0.053	4	0.909	3	100	0	0	26.765	2	0	22	4	18	2	23	0	0
O=C(O)c1cc(C)ccc1C	133.5	1	0	0	1	0	1	0	-1	150.177	2.403	359.374	160.466	90.405	108.503	0	563.318	1	2	0.0102538	0.0055652	0.9178825	16.784	5.172	7.561	5.151	1.892	-1.655	-1.815	-1.571	348.493	-0.212	201.351	-2.707	9.581	0.385	2	-0.429	3	83.524	0	0	45.606	2	0	6	0	6	0	11	0	0.0133175
O=[N+]([O-])c1cc(ccc1C=Nc1ccccc1)C=Nc1ccccc1	133.5	1	0	0	0	0	7	0	0	329.357	5.767	630.114	22.534	78.868	528.712	0	1081.423	0	3	0.0307587	0	0.808617	37.679	12.511	14.441	6.779	4.963	-5.447	-5.755	-7.15	1770.089	-0.663	917.072	-0.438	9.072	1.565	1	0.658	3	100	0	0	54.869	5	0	18	0	18	0	25	0	0
[N+]=1=NC(C)=C(c2ccccc2)C=1C	133.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O=[N+]([O-])c1ccc(cc1)C1OC(=O)c2ccccc2C1C(=O)OC	133.5	0	0	0	0	0	2	2	-2	327.293	8.733	536.881	117.674	173.865	245.342	0	940.54	0	6	0.0810856	0	0.8647126	32.545	9.94	15.291	9.331	1.593	-2.924	-4.07	-4.891	222.402	-1.107	97.428	-3.668	10.441	1.384	4	-0.342	3	78.283	0	0	108.408	7	0	16	0	16	2	24	0	0
O=C(OC1COC(C#N)C(OC(=O)C)C1OC(=O)C)C	133.5	1	0	0	0	0	4	3	-2	285.253	3.291	510.893	349.946	154.499	6.447	0	884.882	0	9.2	0.0122383	0	0.8724868	26.752	7.615	13.505	10.223	-0.474	-1.43	-1.899	-3.626	339.458	-1.031	153.881	-3.96	11.251	-0.623	2	-1.444	3	69.466	0	0	132.185	8	0	6	0	6	5	20	0	0
O=C1OC(Cc2cc(OC)ccc12)(C(=O)OC)C(=O)OC	133.60001	0	0	0	0	0	3	1	-1	294.26	2.051	508.984	295.471	113.07	100.443	0	881.835	0	7.75	0.0047681	0	0.8737463	28.17	7.963	13.099	9.368	0.609	-1.316	-2.197	-4.054	838.801	-0.605	409.105	-2.962	9.571	0.613	2	-1.023	3	82.839	0	0	103.856	7	0	10	0	10	2	21	0	0
O=C1OC(c2ccccc2)(c2ccccc2)C2(OC(C)(C)C1CC2)C	134.0	0	0	0	0	0	0	1	1	336.43	4.325	530.875	214.259	36.794	279.822	0	993.305	0	3.75	0.0188308	0	0.9069035	36.27	9.911	14.113	6.844	4.022	-4.314	-5.168	-4.373	4435.939	0.265	2475.511	-1.212	9.68	-0.099	4	0.498	3	100	0	0	31.388	3	0	21	0	18	6	25	0	0
[S+2]([O-])([O-])(c1ccccc1)c1c(o[nH0]c1C(=O)c1ccc([N+](=O)[O-])cc1)c1ccc([N	134.0	1	0	0	0	0	8	0	-2	481.436	7.585	680.075	0	300.994	379.08	0	1248.265	2	6	0.0460932	0.012477	0.8244159	42.285	15.062	21.73	13.056	2.831	-5.105	-7.913	-6.181	13.854	-2.871	4.849	-4.963	6.525	1.626	3	0.469	2	50.996	0	0	165.393	11	1	23	0	23	0	34	1	0.017625
O=C(OC)Oc1ccccc1C(=O)O	134.0	1	0	0	1	0	2	1	-1	196.159	2.377	389.261	95.337	132.905	161.02	0	623.185	1	4.5	0.009064	0.0115604	0.9064321	19.039	6.372	9.927	8.111	1.186	-1.711	-1.868	-2.006	137.773	-0.635	73.846	-3.21	10.113	0.704	0	-0.706	3	72.175	0	0	87.415	5	0	6	0	6	0	14	0	0.0229406
s1cccc1C(=O)C=1SC(=N)N(N=1)c1ccccc1	134.0	0	0	0	0	0	3	0	0	287.354	3.717	507.613	0	101.427	334.603	71.583	852.948	1	4	0.0161942	0.00788	0.8568679	29.25	9.89	13.685	8.674	2.924	-3.952	-4.415	-5.444	1081.613	-0.363	1328.347	-1.922	8.865	1.368	2	0.054	3	100	0	0	62.118	4	0	16	0	16	0	19	0	0.0139201
S1c2[nH0][nH0]c([nH0]2N=C1c1cccc2ccccc21)COc1ccccc1	134.0	2	0	0	0	0	3	0	0	358.417	8.339	624.481	26.143	71.996	484.442	41.9	1087.264	0	3.75	0.0639623	0	0.8188463	40.058	12.508	16.411	8.054	4.791	-5.782	-6.384	-6.774	2056.635	-0.23	1829.64	-0.852	9.241	1.766	3	0.644	3	100	0	0	50.489	5	0	24	0	24	0	26	1	0
O=C1Nc2ccc(cc2CC1)CCC(=O)OC	134.0	0	0	0	0	0	3	1	-1	233.266	3.804	500.831	260.355	134.485	105.99	0	817.656	1	4.5	0.0176986	0.0089851	0.8443468	25.654	7.583	12.113	7.795	1.73	-3.36	-2.677	-4.556	525.503	-0.875	246.788	-3.337	8.922	0.202	4	-0.135	3	85.768	0	0	77.911	4	0	10	0	10	2	17	0	0.0192914
Clc1ccc(cc1)c1[nH0]c(sc1)C(C#N)=Cc1ccc(N(C)C)cc1	134.0	1	0	0	0	0	5	0	0	365.879	7.553	650.629	159.757	58.643	318.19	114.039	1128.957	0	4	0.0505282	0	0.8059044	38.855	12.155	15.855	6.725	5.114	-6.981	-7.007	-6.19	2752.875	-0.06	6228.907	-0.999	8.11	1.402	2	0.613	1	100	0	0	36.65	3	1	17	0	17	0	25	1	0
Clc1ccc(Cl)c(NN=C(C#N)c2scc([nH0]2)c2ccccc2)c1	134.0	2	0	0	0	0	5	0	0	373.259	2.417	631.089	0	80.35	375.285	175.454	1076.896	1	5	0.0054231	0.0079228	0.8051136	37.317	12.858	17.182	9.685	4.49	-6.899	-6.822	-6.475	1713.716	-0.134	8097.381	-1.198	8.782	1.612	3	0.353	1	100	0	0	56.602	4	0	17	0	17	0	24	1	0.0133955
O=[N+]([O-])c1ccc2cc(OC)ccc2c1	134.0	1	0	0	0	0	2	0	0	203.197	7.913	396.798	79.789	96.599	220.411	0	647.307	0	1.75	0.0967215	0	0.9120151	20.572	6.611	8.658	4.113	2.393	-2.495	-3.176	-4.007	1201.865	-0.331	603.482	-2.331	9.341	1.344	2	-0.056	3	96.082	0	0	52.874	4	0	10	0	10	0	15	0	0
O=[N+]([O-])c1ccc(cc1)CC(C#N)c1ccccc1	134.0	0	0	0	0	0	5	0	-2	252.272	9.949	506.828	37.454	151.745	317.628	0	847.767	0	2.5	0.1167487	0	0.8547173	27.596	9.33	12.014	5.491	3.059	-3.769	-4.99	-5.398	360.494	-1.123	164.214	-2.717	10.301	1.264	4	0.198	3	90.62	0	0	69.651	4	0	12	0	12	0	19	0	0
o1c2CCC(C)(c3cc(oc3c2c2ccccc12)C)c1ccccc1	134.5	5	0	0	0	0	0	0	1	328.41	0.881	622.254	262.636	0	359.618	0	1092.494	0	1	0.0007106	0	0.8244106	41.002	10.88	13.744	4.648	6.036	-8.329	-8.329	-6.088	9906.038	0.261	5899.293	-0.253	8.556	0.322	5	1.522	1	100	0	0	16.77	2	1	23	0	20	3	25	1	0
ClCc1c(C)c(C)c(C)c(C)c1CCl	134.5	5	0	0	0	0	0	0	2	231.164	5.086	428.436	298.731	0	23.467	106.238	737.347	0	0	0.0350801	0	0.9212842	23.579	6.28	7.754	0.947	4.751	-5.362	-5.491	-2.918	9906.038	0.79	10000	-1.437	9.361	0.091	6	0.759	3	100	0	0	0	0	0	6	0	6	0	14	0	0
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.Nc1ccc(C=Cc2ccccc2)c(N)	134.5	1	0	0	0	0	5	0	-1	210.278	3.379	464.961	8.738	113.111	343.112	0	759.468	3	2	0.0150336	0.0074503	0.8658083	24.306	9.078	13.426	9.202	2.326	-2.707	-3.116	-5.34	838.045	-0.744	408.706	-1.915	7.566	0.209	4	-0.156	3	92.883	0	0	50.473	2	0	12	0	12	0	16	0	0.0164739
CC(C)(C)C=C=C=C=CC(C)(C)C	134.5	7	0	0	0	0	4	0	2	176.301	0.422	489.986	442.374	0	47.612	0	807.544	0	0	0.0002202	0	0.855905	24.05	5.953	6.664	-0.678	5.73	-6.221	-6.222	-4.091	9906.038	1.078	5899.293	-0.968	8.92	0.154	0	0.792	1	100	0	0	0	0	1	0	0	0	0	13	1	0
S=C(Nc1ccccc1)C(=S)Nc1ccccc1	134.5	1	0	0	0	0	3	2	1	272.382	1.293	513.299	0	34.118	378.935	100.246	855.421	2	4	0.0019548	0.0110206	0.8490143	29.772	10.144	14.984	10.007	3.407	-4.097	-3.819	-5.782	4702.833	0.313	9337.648	-0.525	8.51	2.247	2	0.012	3	100	0	0	37.914	2	0	12	0	12	0	18	0	0.0207681
[Br-].O=C(OCC[N+](C)(C)CCC)c1ccccc1	134.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O=C(O)CC(O)(CC(=O)O)C(=O)O.NN(CCC(C)CCCC(=C)C)c1ccc(C)cc1	134.5	2	1	0	0	0	9	1	1	260.422	0.665	606.358	402.603	48.593	155.161	0	1039.985	2	1.5	0.0004249	0.0034985	0.818693	31.169	9.717	13.049	4.986	4.223	-3.784	-3.007	-5.932	855.043	-0.064	462.079	-3.067	8.099	-0.468	3	0.636	3	100	0	0	27.714	2	0	6	0	6	0	19	0	0.00814579
O=C(OC1C=CC=CCC1OC(=O)Nc1ccccc1)Nc1ccccc1	134.5	0	0	0	0	0	4	0	0	364.4	4.471	684.748	146.757	88.783	449.207	0	1171.499	2	5	0.0170658	0.0103265	0.7848665	42.451	13.386	19.855	11.998	4.273	-6.153	-5.081	-7.155	1425.499	-0.638	725.722	-1.189	8.99	-0.109	4	0.59	3	100	0	0	83.319	6	0	19	0	12	3	27	1	0.0194046
[nH0]1c2c([nH0]c3ccccc13)c1c2cccc1C	134.8	2	0	0	0	0	0	0	1	220.273	0.595	463.443	82.914	42.567	337.962	0	762.13	2	2	0.0004652	0.0061031	0.870672	27.574	8.376	12.739	8.322	3.065	-3.759	-3.445	-5.236	3910.565	0.189	2160.185	-1.113	6.69	0.569	6	0.19	3	100	0	0	27.975	2	0	16	4	12	0	17	0	0.0128406
O=C1CCC2(C)C(CCC3C=4CCC(C)(C)C=4CCC32)C1	135.0	2	0	0	0	0	0	1	1	286.456	4.091	537.468	483.545	52.612	1.311	0	982.283	0	2	0.0170415	0	0.8891402	33.17	7.87	11.629	3.349	4.367	-5.355	-4.341	-3.332	3140.395	0.12	1704.242	-2.485	9.395	-0.921	5	0.935	3	100	0	0	28.388	1	0	17	0	17	14	21	0	0
O=C(OC1CCC2(C)C(CCC3C4CCC(C)(CCc5ccccc5)C4(C)CCC32)C1)C	135.0	3	0	0	0	0	4	1	0	436.676	2.441	745.574	512.61	40.931	192.033	0	1415.911	0	2	0.0042068	0	0.8178964	49.776	12.989	17.287	4.186	7.5	-8.647	-7.696	-5.394	4052.775	-0.085	2245.218	-1.213	9.579	-0.412	1	2.024	1	100	0	0	35.847	2	1	23	0	23	17	32	1	0
O=C1C=C(NCc2[nH0]cc(C)cc2)C(=O)c2ccccc12	135.0	0	0	0	0	0	3	0	-1	278.31	4.798	553.934	119.325	128.02	306.589	0	929.577	1	6	0.0247608	0.0108316	0.8315674	32.049	10.044	15.529	10.721	2.091	-3.842	-3.482	-5.72	605.189	-0.852	287.475	-2.511	8.643	1.157	5	-0.131	3	88.981	0	0	79.618	4	0	16	0	16	0	21	0	0.0215587
O=C1C=C(NCNc2[nH0]cccc2)C(=O)c2ccccc12	135.0	0	0	0	0	0	4	0	-2	279.298	4.053	534.2	37.971	147.315	348.914	0	895.732	2	6.5	0.0183366	0.0172078	0.8412271	30.457	10.398	16.763	12.829	1.526	-3.1	-3.344	-5.765	397.114	-1.065	182.316	-2.621	8.728	1.324	4	-0.313	3	82.394	0	0	91.295	5	0	16	0	16	0	21	0	0.0329125
O=C(OCC)C1=C(NC(C)=C(C(=O)OCC)C1c1ccc2OCOc2c1)C	135.0	0	0	0	0	0	4	3	0	373.405	5.76	622.808	472.413	68.081	82.314	0	1142.601	0	5	0.0290336	0	0.8486737	37.791	9.906	15.027	6.284	3.94	-4.75	-5.453	-4.373	2240.223	-0.308	1182.969	-2.1	8.558	0.361	4	0.428	3	100	0	0	88.764	7	0	15	0	15	2	27	0	0
O=C(O)C=C(C)c1ccc(C)cc1	135.0	0	0	0	1	0	3	1	-1	176.215	2.474	416.757	173.118	98.644	144.995	0	666.83	1	2	0.009179	0.004799	0.8857117	19.991	6.3	8.641	5.152	2.702	-2.59	-2.319	-2.265	291.112	-0.456	165.768	-2.539	9.523	0.34	2	-0.246	3	86.871	0	0	47.034	2	0	6	0	6	0	13	0	0.0113499
O=C(C=Cc1ccc(OC)cc1)c1cccc(c1)C(=O)C=Cc1ccc(OC)cc1	135.0	1	0	0	0	0	10	2	-1	398.457	3.998	724.7	187.473	86.673	450.555	0	1279.504	0	5.5	0.0124942	0	0.786505	42.934	13.974	17.149	8.329	4.892	-5.442	-6.063	-7.135	1492.741	-0.973	762.793	-0.57	8.96	0.957	2	0.437	3	100	0	0	69.021	4	0	18	0	18	0	30	0	0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc(OCC)cc	135.0	3	0	0	0	0	10	2	2	583.244	4.751	717.112	139.618	30.387	143.422	403.686	1256.145	1	3.25	0.0179679	0.0045321	0.7851231	39.066	8.8	17.323	5.228	7.306	-8.288	-10.242	-5.693	5102.017	0.623	10000	-0.614	9.068	1.343	1	0.982	1	100	403.686	0	39.276	3	2	6	0	6	0	37	1	0.00557232
O=C(OC1CC(C)CCC1C(C)C)C(CC)C(=O)C=Cc1ccccc1	135.0	0	0	0	0	0	8	2	0	356.504	4.879	667.858	405.237	43.214	219.408	0	1229.08	0	4	0.0193663	0	0.8308718	39.992	11.484	15.054	5.288	5.323	-5.476	-5.119	-5.315	3855.676	-0.336	2127.43	-0.775	9.425	0.866	1	0.776	3	100	0	0	42.004	3	1	12	0	12	6	26	0	0
Brc1[nH0]oc2[nH0]cccc21	135.0	2	0	0	0	0	0	0	1	199.006	5.29	321.645	0	86.7	157.73	77.215	485.74	0	2.5	0.0576021	0	0.9290901	14.792	5.077	6.827	4.645	1.076	-1.262	-2.679	-3.432	1491.835	0.083	2018.854	-2.562	10.328	1.135	1	-0.641	3	90.052	0	0	39.379	3	0	9	0	9	0	10	0	0
Brc1ccc([N+](=O)[O-])c2c(cccc12)C=O	135.0	1	0	0	0	0	2	0	0	280.077	7.684	408.765	0	138.601	201.996	68.168	673.004	0	3	0.0877364	0	0.9085943	21.425	7.493	10.021	5.557	1.722	-2.554	-4.229	-3.974	480.341	-0.509	529.137	-3.17	9.843	1.918	1	-0.316	3	85.022	0	0	70.436	4	0	10	0	10	0	16	0	0
N#CC1(C#N)C=C(c2ccccc21)c1ccccc1	135.2	1	0	0	0	0	2	0	-1	242.279	6.837	505.778	0	137.876	367.902	0	841.82	0	3	0.0555254	0	0.8524805	29.765	9.515	12.309	6.89	2.803	-4.905	-4.661	-5.674	488.001	-0.822	227.808	-2.573	9.723	0.958	0	0.174	3	91.474	0	0	51.316	2	0	15	0	15	1	19	0	0
O=C(OCC1OC(OC2OC=CC3C(OC(=O)c4ccc(OC(=O)C)cc4)C4OC4(COC(=O)C)C32)C(OC(=O)C)	135.2	11	0	0	0	0	12	10	-2	734.663	6.486	1072.716	663.15	232.155	177.412	0	2062.17	0	21.6	0.0204015	0	0.7304041	70.363	20.788	35.726	23.715	0.831	-3.282	-5.082	-6.74	62.284	-3.061	24.616	-4.021	9.42	0.726	1	-1.683	2	38.007	0	0	264.983	18	2	22	3	19	11	52	0	0
O=C1OC(Cc2cc(C)ccc12)(C(=O)OC)C(=O)OC	135.3	0	0	0	0	0	2	1	0	278.261	2.421	515.51	303.431	113.108	98.971	0	880.34	0	7	0.0066594	0	0.8617111	28.738	7.877	12.915	8.856	0.963	-1.995	-2.205	-4.242	838.105	-0.573	408.738	-3.063	9.974	0.675	2	-0.784	3	84.903	0	0	95.473	6	0	10	0	10	2	20	0	0
O=C(OC1CCC2(C)C(CCC3C=4CCC(C)(C#Cc5ccccc5)C=4CCC32)C1)C	135.5	3	0	0	0	0	3	1	0	416.602	2.258	766.547	508.817	41.204	216.526	0	1402.69	0	2	0.0036335	0	0.7905585	50.123	13.148	17.343	4.625	7.441	-9.208	-7.399	-5.954	4028.68	-0.057	2230.793	-1.228	9.321	-0.008	3	2.028	1	100	0	0	35.9	2	1	23	0	23	15	31	1	0
OC1CCC2(C)C(=CCC3C4CCCC4(C)CCC32)C1	135.5	2	0	0	0	0	1	0	1	274.445	1.996	512.154	433.312	49.388	29.454	0	929.767	1	1.7	0.0042865	0.0033193	0.8995262	30.694	7.839	11.888	4.407	3.969	-4.662	-4.106	-3.298	3369.386	0.096	1838.95	-2.23	9.736	-1.186	3	0.779	3	100	0	0	22.401	1	0	17	0	17	15	20	0	0.00619429
Clc1ccc(cc1)C(=O)c1[nH0]oc(c2ccc3ccccc3c2)c1[S+2]([O-])([O-])c1ccccc1	135.5	3	0	0	0	0	6	0	-1	475.945	5.751	730.319	0	108.441	550.238	71.639	1343.596	2	4	0.0246191	0.0077457	0.8063031	49.019	16.329	22.414	11.528	6.024	-7.269	-8.823	-7.29	928.011	-0.734	1126.469	-1.004	5.714	1.051	1	1.16	1	100	0	0	76.341	5	1	27	0	27	0	33	1	0.0118855
O=[N+]([O-])c1cc([N+](=O)[O-])c(OCCO)cc1OCCO	135.5	2	0	0	0	0	10	0	-2	288.213	12.71	510.007	178.858	271.89	59.259	0	849.095	2	6.9	0.1902547	0.0191332	0.850275	21.972	8.801	16.333	10.719	-0.089	-1.75	-2.772	-4.237	26.156	-2.546	9.637	-5.362	10.65	1.41	6	-0.727	2	51.795	0	0	144.093	10	0	6	0	6	0	20	0	0.0338571
c1ccc(cc1)c1ccc2c(c1)c1CCCCc1c1CCCCc21	136.0	8	0	0	0	0	1	0	2	312.454	0.977	594.181	320.785	0	273.396	0	1055.251	0	0	0.0009051	0	0.8436267	38.046	9.945	12.058	2.871	7.657	-8.8	-8.8	-5.366	9906.038	0.834	5899.293	-0.46	8.416	0.551	4	1.639	1	100	0	0	0	0	1	24	0	24	8	24	1	0
O=C1OC2(CCC1(C)C2(C)C)C(=O)Oc1cc(C)ccc1C1(Oc2cc(C)ccc2C(C)(C)C1)C	136.0	1	0	0	0	0	2	0	0	476.611	4.666	773.757	553.746	50.412	169.6	0	1482.282	0	6.25	0.0146859	0	0.8125453	53.502	13.506	21.111	8.793	5.771	-7.282	-7.156	-5.374	3294.926	-0.066	1795.064	-1.659	8.945	0.076	2	1.164	1	100	0	0	61.392	5	1	23	0	23	8	35	1	0
O=Cc1ccc(O)cc1O	136.0	3	0	0	0	0	3	0	-1	138.123	3.345	320.111	15.016	173.35	131.745	0	485.184	1	2.5	0.0230554	0.0078098	0.9328285	12.595	5.224	6.949	5.83	1.168	-0.843	-1.444	-3.247	224.915	-0.945	98.619	-3.962	9.415	0.539	2	-0.616	3	75.879	0	0	78.979	3	0	6	0	6	0	10	0	0.0180998
