__MOL_ID__	ACTIVITY	moeGao_Abra_L	moeGao_Abra_R	moeGao_Abra_acidity	moeGao_Abra_basicity	moeGao_Abra_pi	moe2D_BCUT_PEOE_0	moe2D_BCUT_PEOE_1	moe2D_BCUT_PEOE_2	moe2D_BCUT_PEOE_3	moe2D_BCUT_SLOGP_0	moe2D_BCUT_SLOGP_1	moe2D_BCUT_SLOGP_2	moe2D_BCUT_SLOGP_3	moe2D_BCUT_SMR_0	moe2D_BCUT_SMR_1	moe2D_BCUT_SMR_2	moe2D_BCUT_SMR_3	moe2D_GCUT_PEOE_0	moe2D_GCUT_PEOE_1	moe2D_GCUT_PEOE_2	moe2D_GCUT_PEOE_3	moe2D_GCUT_SLOGP_0	moe2D_GCUT_SLOGP_1	moe2D_GCUT_SLOGP_2	moe2D_GCUT_SLOGP_3	moe2D_GCUT_SMR_0	moe2D_GCUT_SMR_1	moe2D_GCUT_SMR_2	moe2D_GCUT_SMR_3	moe2D_Kier1	moe2D_Kier2	moe2D_Kier3	moe2D_KierA1	moe2D_KierA2	moe2D_KierA3	moe2D_KierFlex	moe2D_PEOE_PC+	moe2D_PEOE_PC-	moe2D_PEOE_RPC+	moe2D_PEOE_RPC-	moe2D_PEOE_VSA+0	moe2D_PEOE_VSA+1	moe2D_PEOE_VSA+2	moe2D_PEOE_VSA+3	moe2D_PEOE_VSA+4	moe2D_PEOE_VSA+5	moe2D_PEOE_VSA+6	moe2D_PEOE_VSA-0	moe2D_PEOE_VSA-1	moe2D_PEOE_VSA-2	moe2D_PEOE_VSA-3	moe2D_PEOE_VSA-4	moe2D_PEOE_VSA-5	moe2D_PEOE_VSA-6	moe2D_PEOE_VSA_FHYD	moe2D_PEOE_VSA_FNEG	moe2D_PEOE_VSA_FPNEG	moe2D_PEOE_VSA_FPOL	moe2D_PEOE_VSA_FPOS	moe2D_PEOE_VSA_FPPOS	moe2D_PEOE_VSA_HYD	moe2D_PEOE_VSA_NEG	moe2D_PEOE_VSA_PNEG	moe2D_PEOE_VSA_POL	moe2D_PEOE_VSA_POS	moe2D_PEOE_VSA_PPOS	moe2D_Q_PC+	moe2D_Q_PC-	moe2D_Q_RPC+	moe2D_Q_RPC-	moe2D_Q_VSA_FHYD	moe2D_Q_VSA_FNEG	moe2D_Q_VSA_FPNEG	moe2D_Q_VSA_FPOL	moe2D_Q_VSA_FPOS	moe2D_Q_VSA_FPPOS	moe2D_Q_VSA_HYD	moe2D_Q_VSA_NEG	moe2D_Q_VSA_PNEG	moe2D_Q_VSA_POL	moe2D_Q_VSA_POS	moe2D_Q_VSA_PPOS	moe2D_SMR	moe2D_SMR_VSA0	moe2D_SMR_VSA1	moe2D_SMR_VSA2	moe2D_SMR_VSA3	moe2D_SMR_VSA4	moe2D_SMR_VSA5	moe2D_SMR_VSA6	moe2D_SMR_VSA7	moe2D_SlogP	moe2D_SlogP_VSA0	moe2D_SlogP_VSA1	moe2D_SlogP_VSA2	moe2D_SlogP_VSA3	moe2D_SlogP_VSA4	moe2D_SlogP_VSA5	moe2D_SlogP_VSA6	moe2D_SlogP_VSA7	moe2D_SlogP_VSA8	moe2D_SlogP_VSA9	moe2D_TPSA	moe2D_VAdjEq	moe2D_VAdjMa	moe2D_VDistEq	moe2D_VDistMa	moe2D_Weight	moe2D_a_IC	moe2D_a_ICM	moe2D_a_acc	moe2D_a_aro	moe2D_a_count	moe2D_a_don	moe2D_a_heavy	moe2D_a_hyd	moe2D_a_nC	moe2D_a_nH	moe2D_a_nI	moe2D_a_nN	moe2D_a_nO	moe2D_a_nP	moe2D_a_nS	moe2D_apol	moe2D_b_1rotN	moe2D_b_1rotR	moe2D_b_ar	moe2D_b_count	moe2D_b_double	moe2D_b_heavy	moe2D_b_rotN	moe2D_b_rotR	moe2D_b_single	moe2D_balabanJ	moe2D_bpol	moe2D_chi0	moe2D_chi0_C	moe2D_chi0v	moe2D_chi0v_C	moe2D_chi1	moe2D_chi1_C	moe2D_chi1v	moe2D_chi1v_C	moeGao_chi2_C	moeGao_chi2v_C	moeGao_chi3c	moeGao_chi3c_C	moeGao_chi3cv	moeGao_chi3cv_C	moeGao_chi3p	moeGao_chi3p_C	moeGao_chi3pv	moeGao_chi3pv_C	moeGao_chi4c	moeGao_chi4c_C	moeGao_chi4ca	moeGao_chi4ca_C	moeGao_chi4cav	moeGao_chi4cav_C	moeGao_chi4cv	moeGao_chi4cv_C	moeGao_chi4pc	moeGao_chi4pc_C	moeGao_chi4pcv	moeGao_chi4pcv_C	moe2D_chiral	moe2D_density	moe2D_diameter	moe2D_kS_aaCH	moe2D_kS_aaN	moe2D_kS_aaNH	moe2D_kS_aaaC	moe2D_kS_aasC	moe2D_kS_dO	moe2D_kS_dsCH	moe2D_kS_dssC	moe2D_kS_dsssP	moe2D_kS_sCH3	moe2D_kS_sI	moe2D_kS_sNH2	moe2D_kS_sOH	moe2D_kS_sSH	moe2D_kS_ssCH2	moe2D_kS_ssNH	moe2D_kS_ssO	moe2D_kS_ssS	moe2D_kS_sssCH	moe2D_kS_sssN	moe2D_kS_ssssC	moe2D_lip_acc	moe2D_lip_don	moe2D_lip_druglike	moe2D_lip_violation	moe2D_logP(o/w)	moe2D_logS	moe2D_mr	moe2D_opr_brigid	moe2D_opr_leadlike	moe2D_opr_nring	moe2D_opr_nrot	moe2D_opr_violation	moe2D_petitjean	moe2D_petitjeanSC	moe2D_radius	moe2D_reactive	moe2D_rings	moe2D_vdw_area	moe2D_vdw_vol	moe2D_vsa_acc	moe2D_vsa_don	moe2D_vsa_hyd	moe2D_vsa_other	moe2D_vsa_pol	moe2D_weinerPath	moe2D_weinerPol	moe2D_zagreb
mol_30	5.55	6.538	1.357	0.742	1.447	1.982	-2.442	-0.5376	0.4634	2.47	-2.648	-0.5236	0.3931	2.438	-2.174	-0.32	0.6009	2.741	-0.8177	-0.4364	0.1052	2.038	-1.162	-0.4515	0.03713	1.972	-0.4859	-0.2208	0.2199	2.29	10	5.76	7	9.155	5.216	6.283	4.776	1.392	-1.392	0.2005	0.2491	25.76	8.531	20.97	8.619	23.27	14.71	0	10.68	0	0	26.36	0	27.13	7.904	0.5802	0.4144	0.2014	0.4198	0.5856	0.2184	100.9	72.08	35.04	73.02	101.9	37.98	2.93	-2.93	0.2249	0.2492	0.2419	0.353	0.353	0.7581	0.647	0.4051	42.07	61.4	61.4	131.9	112.5	70.47	3.912	47.72	0	43.4	0	0	18.87	48.68	46.11	-0.4929	18.01	13	47.72	61.06	0	0	0	0	64.98	0	105.2	0.6801	4.17	2.655	6.275	163.2	35.82	1.885	3	0	19	3	10	3	5	9	0	1	3	0	1	21.21	4	0.4444	0	18	2	9	5	0.5556	16	3.153	14.69	7.983	3.276	6.227	3.121	4.664	1.316	3.391	1.207	0.2887	0.25	0.6969	0	0.1367	0	2.018	0	0.9993	0	0	0	1.255	0	0.5672	0	0	0	0.6969	0	0.1343	0	0	0.8844	7	0	0	0	0	0	20.4	0	-1.315	0	0	0	0	8.097	3.796	0.3834	2.196	0	0	0	0	0	4	2	1	0	-0.539	-0.6293	3.955	0	1	0	4	0	0.4286	0.75	4	1	0	173.9	184.5	13.57	5.683	53.89	59.04	46.38	143	8	38
mol_31	6.07	6.859	1.342	0.742	1.465	1.943	-2.5	-0.5363	0.4359	2.528	-2.7	-0.5229	0.3736	2.453	-2.244	-0.3184	0.5876	2.783	-0.8163	-0.417	0.06573	2.165	-1.162	-0.4071	0.0245	2.097	-0.5041	-0.2025	0.2012	2.406	11	5.625	5.289	10.16	5.15	4.805	4.756	1.424	-1.424	0.1979	0.2417	38.56	4.265	10.93	8.619	23.27	14.71	0	29.43	0	0	26.36	0	27.13	7.904	0.6181	0.4751	0.1833	0.3819	0.5249	0.1987	118.2	90.83	35.04	73.02	100.4	37.98	2.93	-2.93	0.2249	0.2492	0.3628	0.3212	0.3212	0.6372	0.6788	0.3161	69.35	61.4	61.4	121.8	129.8	60.42	4.371	47.72	0	43.4	3.982	0	18.87	30.24	79.43	-0.1044	18.01	13	51.71	42.62	0	0	0	0	64.98	33.33	105.2	0.6468	4.322	2.645	6.579	177.2	39.79	1.809	3	0	22	3	11	4	6	11	0	1	3	0	1	24.3	4	0.4	0	21	2	10	5	0.5	19	3.506	16.88	8.853	4.146	7.097	3.992	5.075	1.819	3.839	1.72	0.622	0.5387	0.8577	0	0.2692	0	2.694	0	1.31	0	0	0	1.517	0	0.68	0	0	0	1.547	0	0.3674	0	1	0.8481	7	0	0	0	0	0	20.94	0	-1.313	0	1.415	0	0	8.365	3.826	0.6795	2.293	0	0	-0.8172	0	0	4	2	1	0	-0.077	-0.9565	4.407	0	1	0	4	0	0.4286	0.75	4	1	0	191.2	209	13.57	5.683	69.7	59.04	46.38	176	11	44
mol_32	5.8	7.679	1.327	0.742	1.483	1.904	-2.628	-0.5358	0.4325	2.635	-2.757	-0.5224	0.3731	2.617	-2.387	-0.3181	0.5849	2.874	-0.8151	-0.4169	0.06108	2.378	-1.163	-0.3981	0.02412	2.342	-0.5279	-0.1884	0.1868	2.607	13	6.453	5.333	12.16	6.002	4.936	5.616	1.526	-1.526	0.1851	0.2253	55.62	4.265	10.93	8.619	23.27	14.71	0	10.68	37.5	0	26.36	0	27.13	7.904	0.6783	0.4827	0.1544	0.3217	0.5173	0.1673	154	109.6	35.04	73.02	117.4	37.98	2.93	-2.93	0.2249	0.2492	0.4633	0.2705	0.2705	0.5367	0.7295	0.2662	105.2	61.4	61.4	121.8	165.6	60.42	5.288	47.72	0	47.81	3.982	0	18.87	30.24	112.8	0.5317	18.01	13	51.71	42.62	4.411	0	0	0	64.98	66.65	105.2	0.5895	4.585	2.691	7.098	205.3	47.25	1.687	3	0	28	3	13	6	8	15	0	1	3	0	1	30.49	5	0.4167	0	27	2	12	6	0.5	25	3.963	21.25	10.43	5.724	8.674	5.569	5.985	2.73	4.749	2.63	1.725	1.661	1.091	0.3333	0.5415	0.3333	3.169	0.3849	1.812	0.3333	0	0	2.389	0	1.064	0	0	0	1.85	0.1925	0.7624	0.1667	1	0.7962	7	0	0	0	0	0	21.69	0	-1.265	0	3.5	0	0	8.727	3.878	0.6765	2.429	0	0	-0.9086	0	0	4	2	1	0	0.895	-1.36	5.332	0	1	0	5	0	0.4286	0.75	4	1	0	227	257.8	13.57	5.683	101.3	59.04	46.38	266	15	54
mol_33	6.37	10.01	1.966	0.742	1.513	2.369	-2.522	-0.6117	0.6583	2.556	-2.727	-0.533	0.7411	2.465	-2.263	-0.4432	0.8072	2.809	-0.8147	-0.408	0.07467	2.404	-1.163	-0.4019	0.1557	2.403	-0.4979	-0.2118	0.198	2.665	15.06	8.163	5.928	12.34	6.597	4.739	4.787	1.735	-1.735	0.1628	0.1981	42.99	25.59	10.93	8.619	23.27	14.71	0	12.89	61.27	0	26.36	0	27.13	7.904	0.721	0.518	0.1339	0.279	0.482	0.1451	188.7	135.6	35.04	73.02	126.1	37.98	3.824	-3.824	0.1724	0.1909	0.5344	0.4772	0.2346	0.4656	0.5228	0.2309	139.9	124.9	61.4	121.8	136.8	60.42	6.818	47.72	0	43.4	7.168	0	126	30.24	46.11	1.118	18.01	13	51.71	42.62	3.186	18.87	0	88.22	64.98	0	105.2	0.5226	5.087	3.057	7.877	253.3	53.62	1.676	3	6	32	3	17	10	12	15	0	1	3	0	1	37.53	6	0.3529	6	32	2	17	7	0.4118	24	2.369	21.25	12.67	7.966	10.19	7.085	8.13	4.875	5.934	3.815	3.264	2.144	0.9928	0.2041	0.3448	0.1179	4.79	2.194	2.478	1.181	0	0	3.619	1.615	1.621	0.7319	0	0	1.775	0.4065	0.5498	0.2041	1	0.782	10	9.202	0	0	0	0.8806	22.33	0	-1.315	0	0	0	0	9.018	3.925	0.9163	2.478	0	0	-0.8845	0	0	4	2	1	0	1.458	-2.459	6.954	6	1	1	6	0	0.5	1	5	1	1	261.7	323.9	13.57	5.683	137.4	59.04	46.38	566	20	76
mol_34	6.7	7.805	1.528	0.529	1.57	2.178	-2.503	-0.6048	0.5904	2.724	-2.64	-0.59	0.5362	2.692	-2.236	-0.3983	0.747	2.972	-0.8385	-0.4516	0.1031	2.448	-0.9768	-0.4097	0.06222	2.412	-0.5247	-0.1907	0.2336	2.682	11.08	5.024	2.721	10.81	4.892	2.645	4.068	1.429	-1.429	0.1977	0.231	64.55	4.265	10.93	0	23.27	14.71	0	28.08	0	0	26.36	0	27.13	7.768	0.648	0.4315	0.1686	0.352	0.5685	0.1834	134.2	89.34	34.9	72.88	117.7	37.98	2.86	-2.86	0.2304	0.2308	0.3902	0.2959	0.2959	0.6098	0.7041	0.3139	80.8	61.26	61.26	126.3	145.8	65	5.084	47.72	3.124	25.39	3.982	0	56.61	48.68	46.11	0.3819	0	16.13	51.71	61.06	0	0	0	0	102.7	0	96.41	0.6194	4.7	2.597	7.102	203.3	45.35	1.744	3	0	26	2	13	6	8	13	0	1	3	0	1	29.15	4	0.3077	0	26	2	13	4	0.3077	24	2.479	20.39	9.845	5.268	8.165	5.113	6.164	2.65	4.929	2.55	1.167	1.096	0.8412	0	0.2998	0	3.956	0.3708	2.407	0.3485	0	0	2.75	0.1179	1.387	0.1021	0	0	1.944	0	0.7188	0	1	0.8278	7	0	0	0	0	0	22.08	0	-0.9954	0	0	0	0	8.788	3.939	2.737	0	0	0	-0.6043	1.443	0	4	1	1	0	0.311	-1.076	5.158	5	1	1	4	0	0.4286	0.75	4	1	1	207.1	245.5	13.57	0	92.21	59.04	40.7	248	16	60
mol_35	6.19	7.9	1.687	0.529	1.57	2.293	-2.48	-0.6427	0.665	2.568	-2.557	-0.6144	0.6385	2.555	-2.213	-0.4385	0.8077	2.843	-0.8219	-0.4498	0.1298	2.308	-0.9415	-0.4058	0.106	2.297	-0.511	-0.213	0.2536	2.566	11.08	5.024	2.721	10.13	4.56	2.453	3.554	1.41	-1.41	0.2182	0.2316	56.02	4.265	14.48	0	23.27	0	14.71	19.38	12.25	0	26.36	0	27.13	7.768	0.6456	0.4517	0.1697	0.3544	0.5483	0.1847	132.8	92.9	34.9	72.88	112.7	37.98	2.957	-2.957	0.2386	0.2198	0.3417	0.3575	0.3575	0.6583	0.6425	0.3008	70.27	73.52	73.52	135.4	132.1	61.85	5.052	47.72	3.124	25.39	2.757	0	55.38	48.68	46.11	0.5071	0	16.13	47.72	61.06	0	2.757	0	17.64	83.84	0	96.41	0.6194	4.7	2.597	7.102	201.2	43.23	1.801	3	0	24	2	13	6	8	11	0	1	3	0	1	27.82	4	0.3077	0	24	3	13	4	0.3077	21	2.488	18.2	9.845	5.268	7.958	4.906	6.164	2.65	4.644	2.3	1.167	0.8871	0.8412	0	0.2538	0	3.956	0.3708	2.051	0.2464	0	0	2.75	0.1179	1.187	0.07217	0	0	1.944	0	0.5784	0	0	0.8398	7	0	0	0	0	0	21.97	1.568	-1.099	0	0	0	0	8.719	3.92	1.837	0	0	0	0	1.304	0	4	1	1	0	0.155	-1.125	5.113	5	1	1	3	0	0.4286	0.75	4	1	1	205.6	239.6	13.57	0	92.21	59.04	40.7	248	16	60
mol_36	2.7	7.047	1.328	0.986	1.447	2.151	-2.5	-0.5217	0.449	2.51	-2.666	-0.501	0.3932	2.453	-2.239	-0.3084	0.5834	2.769	-0.8388	-0.4261	0.0907	2.135	-1.162	-0.4024	0.03773	2.085	-0.503	-0.2211	0.2071	2.378	11	6.694	7.901	10.16	6.129	7.178	5.66	1.404	-1.404	0.1861	0.2532	56.02	8.701	7.781	8.619	23.27	14.71	0	10.68	0	0	26.36	0	27.13	7.904	0.6181	0.377	0.1833	0.3819	0.623	0.1987	118.2	72.08	35.04	73.02	119.1	37.98	2.93	-2.93	0.2249	0.2492	0.3102	0.3212	0.3212	0.6898	0.6788	0.3686	59.31	61.4	61.4	131.9	129.8	70.47	4.373	47.72	0	43.4	0	0	37.74	48.68	46.11	-0.1028	18.01	13	47.72	61.06	0	0	0	0	83.84	0	105.2	0.6468	4.322	2.844	6.546	177.2	39.79	1.809	3	0	22	3	11	4	6	11	0	1	3	0	1	24.3	5	0.5	0	21	2	10	6	0.6	19	3.119	16.88	8.69	3.983	6.934	3.828	5.164	1.816	3.891	1.707	0.5774	0.5	0.6969	0	0.1367	0	2.26	0	1.224	0	0	0	1.512	0	0.7019	0	0	0	0.6969	0	0.1477	0	0	0.8481	8	0	0	0	0	0	20.64	0	-1.058	0	0	0	0	8.19	3.845	0.988	2.446	0	0	0	0	0	4	2	1	0	-0.451	-0.5112	4.433	0	1	0	5	0	0.5	1	4	1	0	191.2	209	13.57	5.683	69.7	59.04	46.38	194	9	42
mol_37	2.7	6.148	0.57	1.33	1.612	1.456	-2.434	-0.5237	0.4547	2.509	-2.645	-0.4965	0.3931	2.473	-2.201	-0.3098	0.589	2.735	-0.8176	-0.4702	0.09775	2.11	-1.162	-0.4687	0.03728	2.019	-0.4974	-0.2416	0.2103	2.326	12	6.509	9	8.907	4.686	6.324	3.478	1.809	-1.809	0.1542	0.1916	34.46	8.531	13.19	8.619	33.6	29.42	0	0	0	0	0	0	40.7	15.67	0.3518	0.3061	0.3061	0.6482	0.6939	0.3421	64.81	56.37	56.37	119.4	127.8	63.01	3.74	-3.74	0.1762	0.1952	0.2334	0.3061	0.3061	0.7666	0.6939	0.4605	42.99	56.37	56.37	141.2	127.8	84.83	3.752	71.59	0	68.78	0	0	37.74	39.19	0	-0.948	18.01	20.75	71.59	69.21	0	0	0	0	37.74	0	103.7	0.6167	4.459	2.882	6.81	175.1	36.59	1.742	5	0	21	5	12	3	6	9	0	1	5	0	0	21.67	5	0.4545	0	20	3	11	6	0.5455	17	3.295	13.37	9.56	3.853	6.24	3.621	5.52	1.725	3.224	1.561	0.5774	0.5	1.105	0	0.2013	0	2.474	0.1667	1.003	0.125	0	0	1.38	0	0.483	0	0	0	0.9856	0	0.18	0	0	0.8875	8	0	0	0	0	0	30.47	0	-2.807	0	0	0	0	16.25	0	-0.9519	2.036	0	0	0	0	0	6	3	1	0	-1.397	0.4814	3.892	0	1	0	5	0	0.5	1	4	0	0	184.2	197.3	13.57	5.683	51.92	42.37	73.52	243	10	48
mol_38	2.87	6.469	0.555	1.33	1.63	1.417	-2.496	-0.5226	0.439	2.546	-2.697	-0.493	0.3801	2.483	-2.253	-0.3085	0.5816	2.779	-0.8162	-0.4674	0.07419	2.218	-1.162	-0.4225	0.02891	2.133	-0.5057	-0.2394	0.2008	2.434	13	6.453	7.101	9.897	4.79	5.157	3.647	1.842	-1.842	0.153	0.1869	47.26	4.265	3.146	8.619	33.6	29.42	0	18.75	0	0	0	0	40.7	15.67	0.4073	0.3729	0.2799	0.5927	0.6271	0.3128	82.04	75.12	56.37	119.4	126.3	63.01	3.74	-3.74	0.1762	0.1952	0.3489	0.2799	0.2799	0.6511	0.7201	0.3713	70.27	56.37	56.37	131.2	145.1	74.78	4.211	71.59	0	68.78	3.982	0	37.74	20.75	33.33	-0.5595	18.01	20.75	75.57	50.77	0	0	0	0	37.74	33.33	103.7	0.5895	4.585	2.89	7.061	189.2	40.72	1.697	5	0	24	5	13	4	7	11	0	1	5	0	0	24.76	5	0.4167	0	23	3	12	6	0.5	20	3.572	15.56	10.43	4.724	7.111	4.492	5.93	2.227	3.671	2.073	0.9107	0.7887	1.266	0	0.3338	0	3.149	0.1667	1.314	0.125	0	0	1.643	0	0.5959	0	0	0	1.836	0	0.413	0	1	0.853	8	0	0	0	0	0	31.09	0	-2.806	0	1.307	0	0	16.59	0	-0.4949	2.133	0	0	-0.9849	0	0	6	3	1	0	-0.935	0.1542	4.346	0	1	0	5	0	0.5	1	4	0	0	201.4	221.8	13.57	5.683	67.72	42.37	73.52	290	13	54
mol_39	4.51	10.1	1.944	0.529	1.632	2.454	-2.579	-0.6056	0.6513	2.589	-2.716	-0.5143	0.6639	2.5	-2.314	-0.4359	0.8072	2.845	-0.8342	-0.4079	0.07306	2.496	-0.9738	-0.3749	0.1209	2.491	-0.504	-0.2041	0.1858	2.753	16.06	8.227	5.267	13.73	6.966	4.428	5.314	1.724	-1.724	0.164	0.1931	79.03	25.59	10.93	0	23.27	14.71	0	12.89	61.27	0	26.36	0	27.13	7.768	0.7478	0.4687	0.1208	0.2522	0.5313	0.1314	216.1	135.4	34.9	72.88	153.5	37.98	3.754	-3.754	0.1756	0.1759	0.5283	0.4317	0.212	0.4717	0.5683	0.2597	152.6	124.7	61.26	136.3	164.2	75.04	7.281	47.72	3.124	25.39	7.168	0	126	30.24	79	1.461	0	16.13	51.71	42.62	3.186	51.77	0	88.22	64.98	0	96.41	0.5033	5.17	3.033	8.056	267.3	57.18	1.634	3	6	35	2	18	11	13	17	0	1	3	0	1	40.62	7	0.3889	6	35	2	18	7	0.3889	27	2.527	24.76	13.54	8.966	11.14	8.085	8.558	4.875	6.324	3.815	3.264	2.144	1.102	0.2041	0.4555	0.1179	5.503	2.194	2.967	1.181	0	0	4.042	1.615	1.864	0.7319	0	0	2.514	0.4065	0.9729	0.2041	1	0.7639	10	9.28	0	0	0	0.8985	22.93	0	-1.192	0	1.521	0	0	9.209	3.979	0.9762	0	0	0	-0.8335	1.283	0	4	1	1	0	1.655	-2.353	7.413	6	1	1	6	0	0.5	1	5	1	1	289	350	13.57	0	171.3	59.04	40.7	633	24	82
mol_40	5.52	6.629	1.335	0.529	1.566	2.067	-2.512	-0.52	0.4616	2.51	-2.647	-0.4967	0.3927	2.459	-2.238	-0.3076	0.5905	2.779	-0.837	-0.4171	0.1042	2.165	-0.9714	-0.4109	0.03642	2.104	-0.4957	-0.1144	0.2156	2.412	11	5.625	5.289	10.68	5.446	5.106	5.289	1.381	-1.381	0.2022	0.2432	61.8	8.531	20.97	0	23.27	14.71	0	10.68	0	0	26.36	0	27.13	7.768	0.6378	0.3575	0.1734	0.3622	0.6425	0.1888	128.3	71.94	34.9	72.88	129.3	37.98	2.86	-2.86	0.2304	0.2308	0.2727	0.3045	0.3045	0.7273	0.6955	0.4229	54.87	61.26	61.26	146.4	140	85.09	4.374	47.72	3.124	25.39	0	0	18.87	48.68	79	-0.1507	0	16.13	47.72	61.06	0	32.9	0	0	64.98	0	96.41	0.6468	4.322	2.619	6.584	177.2	39.79	1.809	3	0	22	2	11	4	6	11	0	1	3	0	1	24.3	5	0.5	0	21	2	10	5	0.5	19	3.567	18.2	8.853	4.276	7.174	4.121	5.075	1.316	3.775	1.207	0.2887	0.25	0.8797	0	0.2872	0	2.559	0	1.347	0	0	0	1.716	0	0.7689	0	0	0	1.343	0	0.4401	0	0	0.8416	7	0	0	0	0	0	21	0	-1.192	0	1.458	0	0	8.288	3.85	0.4884	0	0	0	0	1.165	0	4	1	1	0	-0.342	-0.5233	4.417	0	1	0	4	0	0.4286	0.75	4	1	0	201.2	210.6	13.57	0	87.79	59.04	40.7	174	11	44
mol_41	4.96	8.126	1.513	0.529	1.588	2.139	-2.562	-0.5266	0.4987	2.732	-2.673	-0.4982	0.4735	2.696	-2.302	-0.348	0.6365	2.982	-0.8386	-0.4386	0.05865	2.524	-0.9779	-0.392	0.04478	2.492	-0.5248	-0.1886	0.1684	2.759	12.07	5.186	2.75	11.8	5.06	2.68	4.266	1.48	-1.48	0.1908	0.2228	75.05	4.265	10.93	0	23.27	14.71	0	17.4	18.75	0	26.36	0	27.13	7.768	0.677	0.4317	0.1547	0.323	0.5683	0.1683	152.8	97.41	34.9	72.88	128.2	37.98	2.86	-2.86	0.2304	0.2308	0.4404	0.2715	0.2715	0.5596	0.7285	0.2881	99.38	61.26	61.26	126.3	164.4	65	5.539	47.72	3.124	29.8	3.982	0	37.74	48.68	79.43	0.6279	0	16.13	51.71	61.06	4.411	0	0	0	83.84	33.33	96.41	0.5917	4.807	2.613	7.33	217.3	48.99	1.689	3	0	29	2	14	7	9	15	0	1	3	0	1	32.25	4	0.2857	0	29	2	14	4	0.2857	27	2.58	22.57	10.72	6.138	9.036	5.983	6.575	3.061	5.35	2.971	1.855	1.747	1.034	0.2357	0.4921	0.2041	4.698	0.3708	3.064	0.3485	0	0	2.82	0.1179	1.439	0.1021	0	0	2.64	0	1.185	0	2	0.8049	7	0	0	0	0	0	22.52	0	-0.9934	0	1.77	0	0	8.874	4.034	2.373	0	0	0	-0.8166	1.462	0	4	1	1	0	0.681	-1.277	5.607	5	1	1	4	0	0.4286	0.75	4	1	1	225.6	270	13.57	0	108	59.04	40.7	297	19	66
mol_42	2.74	7.805	1.528	0.529	1.57	2.178	-2.503	-0.6048	0.5904	2.724	-2.64	-0.59	0.5362	2.692	-2.236	-0.3983	0.747	2.972	-0.8385	-0.4516	0.1031	2.448	-0.9768	-0.4097	0.06222	2.412	-0.5247	-0.1907	0.2336	2.682	11.08	5.024	2.721	10.81	4.892	2.645	4.068	1.429	-1.429	0.1977	0.231	64.55	4.265	10.93	0	23.27	14.71	0	28.08	0	0	26.36	0	27.13	7.768	0.648	0.4315	0.1686	0.352	0.5685	0.1834	134.2	89.34	34.9	72.88	117.7	37.98	2.86	-2.86	0.2304	0.2308	0.3902	0.2959	0.2959	0.6098	0.7041	0.3139	80.8	61.26	61.26	126.3	145.8	65	5.084	47.72	3.124	25.39	3.982	0	56.61	48.68	46.11	0.3819	0	16.13	51.71	61.06	0	0	0	0	102.7	0	96.41	0.6194	4.7	2.597	7.102	203.3	45.35	1.744	3	0	26	2	13	6	8	13	0	1	3	0	1	29.15	4	0.3077	0	26	2	13	4	0.3077	24	2.479	20.39	9.845	5.268	8.165	5.113	6.164	2.65	4.929	2.55	1.167	1.096	0.8412	0	0.2998	0	3.956	0.3708	2.407	0.3485	0	0	2.75	0.1179	1.387	0.1021	0	0	1.944	0	0.7188	0	1	0.8278	7	0	0	0	0	0	22.08	0	-0.9954	0	0	0	0	8.788	3.939	2.737	0	0	0	-0.6043	1.443	0	4	1	1	0	0.311	-1.076	5.158	5	1	1	4	0	0.4286	0.75	4	1	1	207.1	245.5	13.57	0	92.21	59.04	40.7	248	16	60
mol_43	2.96	7.289	0.54	1.33	1.648	1.378	-2.628	-0.5224	0.4368	2.638	-2.756	-0.4925	0.3797	2.618	-2.388	-0.3084	0.5802	2.873	-0.815	-0.4617	0.07089	2.41	-1.163	-0.3915	0.02865	2.362	-0.5281	-0.2385	0.1925	2.626	15	7.302	6.976	11.88	5.68	5.345	4.499	1.944	-1.944	0.1453	0.1769	64.32	4.265	3.146	8.619	33.6	29.42	0	0	37.5	0	0	0	40.7	15.67	0.4968	0.3957	0.2376	0.5032	0.6043	0.2656	117.8	93.87	56.37	119.4	143.4	63.01	3.74	-3.74	0.1762	0.1952	0.4472	0.2376	0.2376	0.5528	0.7624	0.3152	106.1	56.37	56.37	131.2	180.9	74.78	5.127	71.59	0	73.19	3.982	0	37.74	20.75	66.65	0.0766	18.01	20.75	75.57	50.77	4.411	0	0	0	37.74	66.65	103.7	0.542	4.807	2.924	7.501	217.2	48.46	1.615	5	0	30	5	15	6	9	15	0	1	5	0	0	30.95	6	0.4286	0	29	3	14	7	0.5	26	3.963	19.93	12.01	6.301	8.688	6.069	6.841	3.138	4.582	2.984	2.014	1.911	1.5	0.3333	0.6061	0.3333	3.624	0.5516	1.815	0.4583	0	0	2.514	0	0.9796	0	0	0	2.139	0.1925	0.8081	0.1667	1	0.8027	8	0	0	0	0	0	31.97	0	-2.756	0	3.326	0	0	17.06	0	-0.4979	2.269	0	0	-1.206	0	0	6	3	1	0	0.037	-0.2494	5.276	0	1	0	6	0	0.5	1	4	0	0	237.2	270.6	13.57	5.683	99.34	42.37	73.52	412	17	64
